source,target
001200,069960
030200,053280
016360,950160
064820,103230
005930,012450
039490,041510
315640,398120
041650,126640
101330,128540
005940,215200
044780,101680
039490,313760
002920,071850
024880,101170
005830,234340
001820,014910
001510,240810
039610,119500
000950,009150
140670,277810
023960,131400
054300,104040
001720,042700
052690,105840
187870,486990
009150,033240
023530,069960
035000,216050
001750,005930
001200,039340
035620,054780
073240,161390
042510,488280
048550,216050
011370,108380
033530,054300
000120,003470
000150,001200
001720,030210
005940,128940
090710,199430
005380,016610
010100,212560
012450,035420
032500,073490
004100,054300
009470,072710
005380,0126Z0
006800,012030
023810,038880
012330,373220
036930,240810
003470,028260
005940,376300
001820,417200
034730,228670
010580,071850
003540,004170
004840,013520
361390,474610
035720,377300
010470,214270
047810,448710
005940,066970
016740,170030
001040,032280
270660,322180
032280,484870
005490,010130
079900,267270
101330,464080
214320,362990
000950,232680
097230,439260
004370,008730
000150,267250
048770,317830
002810,119610
000950,034020
042040,323280
008470,240600
143210,145210
003470,267260
108230,388720
002230,057540
051900,066570
417180,432430
000660,090430
187870,307180
004370,097950
007660,141080
025540,038880
000270,007660
007110,014990
010620,329180
187870,440110
073570,101670
004020,009520
003540,047050
003470,214150
000100,006280
052420,900100
004000,271560
002795,005935
003030,009520
001290,187870
105840,189860
008110,032750
007820,317830
199430,277810
217820,262260
004490,053270
138930,175330
000430,004490
004250,101730
051980,064350
004080,005380
082740,257720
005930,373220
002320,257720
009290,051910
066570,267260
317450,403850
006260,015760
348150,372320
042600,065350
214150,278470
005870,035460
008470,071670
220260,348370
012510,377300
095720,215200
004710,042600
039490,338220
085910,123040
092070,281740
086390,306620
065500,212560
000950,003540
042370,486990
032500,115440
078600,336370
001200,271560
000660,003550
172670,330860
214320,236810
035460,462350
000850,099440
003530,307950
108490,117730
023530,139480
000660,039030
023810,317120
075180,290120
001500,056080
005940,298380
034730,377300
000660,012450
041650,066590
131970,172670
388210,488900
013810,041440
060720,090460
032640,034950
005940,085620
095340,098120
178320,382900
003530,030000
036930,311320
030530,085620
001200,016610
071670,096350
051910,175330
003540,034730
003470,064850
420770,425420
030200,258790
010620,042660
068270,468530
051910,170900
214430,474610
003470,030200
001290,078020
042660,054540
002380,009540
007530,113810
001200,192820
004100,004490
101330,279600
000880,009830
008830,043220
006260,298040
005070,101360
003470,062040
005070,450080
399720,445090
001440,004020
006800,486990
004490,023000
016360,030000
000950,187870
005930,009150
126340,417200
004270,270660
039490,161890
219130,222800
308170,310870
054780,227950
000100,039200
318020,347000
002320,003490
003540,323410
077970,101930
000270,190510
161890,228670
244920,402340
000720,003530
047920,278650
005610,280360
003530,015760
092040,456070
036930,144960
009900,053060
036810,083450
035720,331380
001510,016360
005930,086790
014990,026040
030610,082740
004800,298040
012450,474170
101160,272110
005380,006400
012450,079550
056080,199430
082740,101930
052300,276730
023000,123700
068050,317530
093380,123700
089980,312610
012860,437730
0009K0,403850
010100,013870
021240,352820
031330,071840
030200,187870
047810,086280
302440,484120
034020,042670
013030,452280
013870,212560
092300,222800
274090,289930
025560,086390
257370,452190
017670,095700
015760,034730
002380,051910
009140,101400
090360,090710
032640,060980
028300,034020
005940,278470
000720,267790
002900,050860
006400,035720
025560,232140
008470,096350
003470,003530
090710,108490
007070,030200
012330,051360
005380,012450
060250,377300
013720,223310
003230,005940
066900,251370
051910,195940
214320,273060
439260,484590
013310,043370
012170,086980
090430,257720
078020,375500
000950,247540
265560,464080
007660,356860
267320,378340
001200,095660
000720,005490
000240,018880
019210,105840
003100,023440
024910,092200
018500,200880
000660,373220
043220,105840
015230,109860
030200,078020
086520,373220
016360,298040
309960,330730
015260,222800
216050,362990
010140,027580
109960,483650
010620,054540
000660,441270
042660,278470
022100,048770
276040,289220
039830,419530
103590,229640
121600,336370
089790,092870
000540,187870
012200,040610
048910,432430
016610,034220
115500,203650
003160,253590
001440,001510
048430,241690
259630,452190
035460,448710
080470,215360
010120,189860
001290,207940
004700,078000
001200,136490
010100,122350
036930,353200
016360,352480
065690,093190
094360,432720
003470,005490
030200,356890
005940,035250
095570,203650
053800,161580
161580,382480
066910,408900
009150,035720
068930,100220
001500,035720
005930,143240
298380,950160
047400,075970
004020,460860
005940,011070
001500,285800
003550,317450
017390,034590
010820,012450
058650,139130
030210,329180
092870,348210
034020,377300
034730,068270
002390,170900
037070,234920
006280,302440
175330,316140
042670,079900
020120,432430
086280,307950
014950,061090
160190,389500
073240,204320
066590,290120
086390,090360
039490,071840
216050,236810
020400,071850
002810,089470
061090,486990
003470,034730
114190,382480
009150,036930
004270,043090
257720,352480
017670,030200
005940,377300
000660,006800
000950,003470
360350,370090
016610,161390
007530,093380
078020,450080
317450,373220
006400,064350
095190,451760
068760,213420
101330,424960
265560,279600
009900,018500
004270,037070
001200,012450
019770,123410
217190,306620
039490,271560
348340,475400
007820,347890
024740,065500
006400,086520
005940,030610
096770,377300
005380,373220
005870,221840
007530,019770
016610,216050
051910,372320
079940,356890
006400,079160
017800,316140
357780,403870
008470,024880
100790,309960
320000,360350
008770,016360
029480,348370
030210,042660
006360,082640
007530,104040
003550,030520
087260,089850
009540,012450
003530,066970
302440,454910
007460,456070
065500,122350
043220,101170
445180,454910
064760,166090
071850,241690
039490,192820
035420,055550
016740,088290
007660,042040
317830,388720
012030,016360
067390,289930
100790,241520
016360,083450
002390,195940
016360,066970
046120,127120
005830,161390
289930,474610
001200,237820
005870,067390
048910,310200
020560,298690
039740,051380
004080,039490
016360,036570
160550,227950
066570,234920
140860,187870
010470,123570
034020,084180
016610,090460
000950,001500
011780,285130
005940,028260
006800,161890
015260,127980
069620,207940
046390,086980
0068Y0,0091W0
080420,154040
451760,462350
005380,006800
003540,486990
039490,145020
084180,317850
024740,024910
003530,065770
013810,241560
078600,437730
001500,004990
000270,031210
001200,003230
005930,03473K
007810,356860
016360,018880
216050,273060
045300,425420
089030,092870
034230,456160
003540,016360
274090,474610
000880,272210
236810,417180
001200,100120
034020,267260
000660,001720
084650,128940
003530,161390
047810,253450
011320,122690
019990,100660
105560,138930
031330,037460
100660,240600
123570,363260
095910,099220
017040,033100
018670,302440
005940,267260
001510,089860
035720,323410
017900,062970
004170,011170
017370,200880
037460,071840
092600,396270
006260,278470
187870,214450
005940,950140
010820,451760
060310,090470
008470,011700
221840,361390
000720,064350
012330,469610
012860,023810
187790,462350
271560,278470
000150,000880
001200,441270
009830,099220
036200,036810
009520,010130
134580,432430
007110,011390
038110,200880
016360,085620
030000,064350
092040,166480
038500,198440
094820,126720
053160,109860
030200,079940
127980,251370
080580,446540
067160,259960
021820,053060
006260,060370
217190,232140
051600,130660
042700,450080
066130,225190
236810,362990
009150,361670
0009K0,006800
006110,066970
009240,251270
024120,204320
115530,187270
214370,222800
007660,388210
005930,168360
090430,192820
039490,055550
005930,030000
066570,329180
000650,084670
005930,095570
067310,131970
251630,469750
078020,329180
039490,136490
0091W0,0093G0
045300,253590
003530,011200
000100,288330
001390,003620
054780,253450
001200,013890
015760,071320
052420,097780
265560,424960
267270,317850
006660,080470
030610,272210
128940,347850
001270,003550
001500,005380
010690,204320
003240,003540
005940,064850
003490,016360
001200,122870
005680,009150
039490,316140
005940,030200
005710,170030
067390,095190
003530,278470
004710,065350
016610,036420
030610,083650
056080,475400
109960,332290
000720,078930
004020,042660
061250,082850
051910,373220
017940,018670
039030,058470
078930,315640
000660,011930
035620,086980
005930,469610
036800,078020
380540,900100
000950,066570
161580,277880
003540,011170
005930,015760
039830,066910
079550,451760
001720,035720
122350,308170
035420,064400
024880,389500
011210,121800
078890,134580
086980,227950
222800,323280
011700,092440
253450,468530
032830,316140
024910,033250
009150,459510
000660,079550
251370,323280
030000,362990
064350,068240
004100,123700
009150,031980
214430,272210
101390,286940
017670,035720
054630,066570
006260,377300
448710,462350
060370,100090
017040,062040
078600,121600
008470,049430
065450,451760
005930,030520
019540,043370
123860,452430
001380,002880
007460,085660
009540,078000
028260,033780
000720,002990
123010,203650
172670,459550
044780,138360
004490,019770
006800,271560
005930,298040
128540,464080
030200,411080
001500,402340
004270,005930
041520,060310
000660,000720
068270,196170
084180,267270
095190,474170
108230,319400
001560,105840
003470,016360
004490,104040
003530,035250
067390,474610
424760,950160
090710,413630
089590,272450
003540,030210
001500,280360
005930,038540
086670,452280
263720,417180
267260,298040
091810,272450
000880,004170
462350,474170
005940,031430
029460,045100
227950,241840
000640,030210
030000,236810
064820,101930
028260,051910
006800,192820
200710,399720
221840,448710
083310,452160
001500,071050
005940,031210
089030,420770
001040,051500
249420,309710
025900,348370
010950,375500
016920,355690
017670,053280
003530,377300
047810,451760
043370,053060
010580,064960
361670,417200
318020,355690
000100,003470
001200,003540
000660,168360
348370,437730
004370,007310
007340,044780
011700,240600
003470,051910
043360,049550
064820,071970
003670,086520
000660,317450
004770,072950
012330,192650
004270,028260
002810,003470
200350,464580
317770,373200
073570,095500
236810,273060
003530,030610
016360,377300
005290,102710
010100,308170
095610,311320
037070,044340
009680,198940
028300,047920
032640,066570
003530,034230
003530,005930
017250,270660
032350,053800
0126Z0,017800
006800,032830
018500,021820
078930,146060
000720,011170
454910,455900
013310,085910
009830,489790
078020,248070
001200,950160
003540,161890
455900,475400
0009K0,288330
001200,294870
052900,159010
272210,274090
108490,475400
007070,016360
000660,010620
084650,185750
005940,439260
009140,032750
033200,193250
003540,417310
016610,483650
016360,030610
000660,015760
128540,279600
011700,071670
029780,105560
365590,368600
090360,455900
016610,033240
009900,019540
469610,488900
347000,417790
010950,267790
170900,195940
006260,267260
005380,088290
003490,104620
005940,034730
200670,290650
005940,105630
064350,099320
003490,272450
012170,241840
007660,092300
034730,267250
095610,144960
100090,112610
017390,036460
001040,030200
000880,088350
009830,112610
002020,450140
023960,025560
000880,034730
001500,452430
001560,101170
021240,251270
000660,030520
066970,247540
003090,006800
004800,267260
016610,214450
005930,083450
005940,323410
090080,378850
005930,148250
008770,086280
030200,075130
005930,066970
003530,028260
299030,452190
010820,474170
011210,012330
046120,052690
042660,439260
005940,036460
007530,123410
030000,273060
017900,429270
000660,001510
092440,240600
005290,112290
254120,333620
000660,298040
004170,071840
005930,036570
006400,039490
032800,182360
117730,454910
001200,078020
160550,253450
011070,034220
006800,055550
039490,122870
013810,317850
069620,084650
054920,079940
000270,078930
012860,038880
065500,308170
005930,082740
009540,443060
005930,073490
028260,030210
009520,016360
003550,011070
013810,034020
071840,203650
001500,003490
013310,038110
004710,008110
005940,010950
035720,041510
403850,488280
001720,005380
214320,237820
187790,357550
004960,005960
054630,066130
028260,02826K
017250,066570
136490,403490
025560,348210
083650,457550
089470,130500
289930,451760
024940,270660
001620,126600
003550,377300
045660,051380
016360,267260
005940,051600
030210,204320
053800,085660
036930,095610
004020,030210
047050,336260
000270,005380
011700,096350
247540,450080
005610,031440
005110,005930
006280,185750
273060,362990
051910,443060
004250,259960
003470,257720
253450,317530
004370,403550
348340,437730
048550,214270
041650,290120
028670,095660
008770,016610
000880,032280
003490,069960
016360,214150
079550,474170
126720,457550
038950,089850
099440,195990
009150,039490
001500,039490
008470,019990
025540,128540
053060,085910
003550,005930
032960,263810
025620,085660
279600,424960
015750,053060
140670,413630
018500,123040
003540,071840
086390,348210
038880,101330
249420,347850
001510,012450
012030,016610
054180,460930
219130,323280
001270,003540
000880,340810
004690,017390
005940,319400
034730,051910
114810,451220
003230,009540
005380,298040
042370,178320
103140,272210
024110,105560
003490,039490
010140,329180
004020,306200
035000,362990
010130,034730
002320,020560
079160,090430
015260,219130
215360,234100
237820,362990
041510,377300
032350,034230
003530,030200
033320,051380
000950,005070
096250,348370
065450,474170
012860,317120
009680,048430
000660,128940
032830,034020
005940,018670
035900,053280
154040,263810
088350,489790
003230,033780
001200,003470
005940,021240
095910,313760
277880,382480
000270,005850
001290,006800
016610,087010
019770,054300
005930,053800
005710,088290
068270,175250
001200,095570
088290,170030
000950,008770
016920,368770
032820,051600
090710,348340
024910,212560
006220,016360
016360,064850
016920,318020
023800,122690
089980,243840
351870,363260
000880,012030
008830,100660
092300,323280
209640,370090
054920,060250
050890,218410
017370,021820
356890,488280
023770,205500
013520,378850
004770,368600
036540,064520
003540,0126Z0
207940,347850
000880,001200
009830,313760
001720,071050
003160,086390
056080,090710
046390,241840
030000,123570
010620,097230
092440,096350
107640,273640
003540,192820
025540,464080
001720,078020
003160,232140
030210,214450
086980,253450
010470,291230
003620,005380
424960,464080
029530,066310
001200,469610
010140,042660
030000,214320
001200,015760
064550,207940
035000,236810
043090,270660
005870,010820
047810,474170
012280,053270
000660,018880
037370,047400
317830,319400
030610,290650
030200,189300
039490,187870
001510,003230
064290,086390
005870,361390
029460,054940
009540,010620
004080,067000
077970,443060
000880,267250
136490,179530
001040,017670
008700,270660
005930,380540
199430,413630
030200,451760
013810,267270
000120,307950
000880,042660
039490,402340
036460,036570
000660,065770
025980,046120
001510,064400
001200,030520
042660,064350
011700,024880
001440,006340
082740,443060
095190,274090
042510,430690
226950,347850
004080,021080
009150,016610
001500,016610
003540,007070
004370,030610
009140,065350
012330,030610
000660,298380
041510,182360
034220,090460
004370,034230
043360,065690
009470,361670
045300,064290
001290,001720
030530,072710
031330,203650
004370,005940
005940,009540
200710,445090
039490,078020
174900,271560
017960,033500
008830,101170
012280,023000
005380,066970
004800,034730
001750,004080
336260,439260
002810,065510
079370,270660
022100,056190
016610,035720
045300,306620
015750,018500
212560,308170
051780,196170
051490,091580
377330,424960
003530,005490
021650,089470
005940,016360
008500,016740
049430,100660
017250,066130
001200,126700
010470,363260
005710,012200
039340,403850
003550,030200
004270,234920
067390,451760
032820,189860
102710,171010
005930,377300
195940,207940
035900,352820
003530,145170
005420,365340
240810,311320
035620,241840
003540,055550
017390,053050
034020,051910
090360,112290
035000,273060
000950,010140
010140,054540
016360,450080
001510,009150
004370,272210
237820,273060
043090,066570
025980,033340
090430,114090
003530,034730
145020,483650
004380,417970
019540,085910
009900,053700
0009K0,128940
001290,208140
003530,105630
000490,050860
090430,294870
161390,278470
101330,437730
036190,051600
005930,030610
179900,950220
035720,039340
046120,106240
000270,127120
005940,051910
077500,142210
016360,088350
003230,030210
003540,316140
008700,066570
123570,216050
000660,278470
005940,455900
005930,005940
004000,066570
000270,207940
002350,143210
004250,251270
000150,034020
016360,105630
042370,082920
004380,129920
005940,041510
048770,104460
000270,077500
003670,039490
013870,065500
056080,059090
059210,068760
038110,123040
227950,317530
217190,348210
289930,474170
012330,267260
000880,484870
003470,0126Z0
001290,347850
083470,373220
071280,160980
005930,140860
249420,950220
009470,402340
017670,069960
010100,310870
216050,291230
016610,100090
003470,192820
003550,004170
126730,417200
002700,066570
001200,001750
030210,314130
141080,310210
003230,007660
047040,271560
001720,039490
010820,274090
033320,039740
0068Y0,0093G0
003470,389260
140670,348340
189300,192820
007820,104460
045390,068240
051900,161390
123010,356680
028260,032830
005870,448710
255220,365330
049430,101170
003530,010950
128940,185750
000720,005960
001040,079160
078020,214450
016610,064350
000270,039490
000150,003540
448830,454910
001500,090430
005940,011170
035420,328130
030610,033780
317450,488280
032190,255220
001200,036570
099440,417970
017670,330730
019540,038110
004690,267290
003470,032830
009150,253450
016610,086520
003120,009540
019990,096350
020560,089590
016360,141080
117730,199430
033250,065500
014910,126730
006110,450080
068050,160550
011230,285490
068050,200350
024910,122350
002810,067570
0009K0,298380
001270,030520
277810,348340
044780,099440
045300,232140
001820,361670
263860,430690
368600,417010
036570,039490
003470,007070
001720,322780
005930,267260
005930,032940
035720,271560
001510,003540
099440,129920
012170,317530
012450,439260
086790,105560
028260,241560
030200,211270
001040,078930
009830,456040
007660,222800
000100,003090
054920,064260
006800,114090
036190,094820
001200,0015G0
030210,035720
000270,086280
030530,042700
000660,377300
000660,000810
005930,028050
039740,046970
058470,080580
065500,310870
051600,126720
003550,439260
079550,274090
048910,458650
011700,049430
072710,085620
004170,006490
051910,066970
038390,089860
002900,377480
000660,326030
323280,356860
007070,282330
006800,187870
035000,123570
061040,248070
011070,033240
005940,030210
003550,034730
003470,119610
085660,456070
141080,226950
000720,006400
096770,475150
048550,123570
010130,051910
000660,030610
035460,289930
009900,017370
092870,420770
002350,073240
236810,432430
051900,278470
348340,455900
035000,214320
000660,005930
046970,051380
105560,329180
035720,096770
199430,348340
013700,484120
041960,249420
207760,417180
024120,126640
016360,329180
065450,274090
114190,161580
180640,229640
002320,352480
066900,356860
032790,093190
009900,015750
006400,373220
004380,010660
025980,047770
015750,043370
002920,020400
093190,096690
005930,064850
063080,352820
039740,129890
032750,042600
236810,237820
265560,437730
005960,025950
010690,126640
001200,298690
010620,138040
0009K0,278470
004020,005490
001290,352910
071970,103230
002380,078020
006800,078020
037460,203650
078020,099320
072870,215200
066970,290670
131180,332370
078860,085660
068290,317530
217620,348370
043090,066130
047810,066970
099220,313760
053050,267290
006260,016360
005940,161890
034020,041440
241520,388870
148930,382480
006360,039490
187220,417790
058470,446540
028670,950160
039440,460870
108490,141080
008700,066130
073240,086280
009900,307950
010580,020400
005940,089860
126340,361670
047810,274090
005090,015760
066310,131180
017670,411080
376300,473980
017670,057050
071050,298380
036930,095340
484590,484870
023810,105550
003540,009150
001270,001750
128540,336680
010470,030000
034730,096770
034020,448760
054920,199480
005850,030210
033100,388050
102710,445180
002700,024940
005380,030610
067390,474170
067390,079550
012200,016740
034730,395400
001500,373220
030000,237820
005380,005930
005930,494120
000660,267260
002700,066130
000990,030200
002230,040160
